17:09:01 new steering: 85, stabilized steering: 85, difference: 0 
17:09:01 new steering: 85, stabilized steering: 85, difference: 0 
17:09:01 new steering: 85, stabilized steering: 85, difference: 0 
17:09:01 new steering: 84, stabilized steering: 84, difference: 0 
17:09:01 new steering: 83, stabilized steering: 83, difference: 0 
17:09:01 new steering: 77, stabilized steering: 78, difference: 1 
17:09:02 new steering: 77, stabilized steering: 77, difference: 0 
17:09:02 new steering: 78, stabilized steering: 78, difference: 0 
17:09:02 new steering: 75, stabilized steering: 75, difference: 0 
17:09:02 new steering: 75, stabilized steering: 75, difference: 0 
17:09:02 new steering: 75, stabilized steering: 75, difference: 0 
17:09:02 new steering: 77, stabilized steering: 77, difference: 0 
17:09:02 new steering: 75, stabilized steering: 75, difference: 0 
17:09:02 new steering: 76, stabilized steering: 76, difference: 0 
17:09:02 new steering: 76, stabilized steering: 76, difference: 0 
17:09:02 new steering: 78, stabilized steering: 78, difference: 0 
17:09:03 new steering: 79, stabilized steering: 79, difference: 0 
17:09:03 new steering: 82, stabilized steering: 82, difference: 0 
17:09:03 new steering: 79, stabilized steering: 79, difference: 0 
17:09:03 new steering: 82, stabilized steering: 82, difference: 0 
17:09:03 new steering: 81, stabilized steering: 81, difference: 0 
17:09:03 new steering: 80, stabilized steering: 80, difference: 0 
17:09:03 new steering: 82, stabilized steering: 82, difference: 0 
17:09:03 new steering: 84, stabilized steering: 84, difference: 0 
17:09:03 new steering: 86, stabilized steering: 86, difference: 0 
17:09:04 new steering: 87, stabilized steering: 87, difference: 0 
17:09:04 new steering: 88, stabilized steering: 88, difference: 0 
17:09:04 new steering: 88, stabilized steering: 88, difference: 0 
17:09:04 new steering: 89, stabilized steering: 89, difference: 0 
17:09:04 new steering: 90, stabilized steering: 90, difference: 0 
17:09:04 new steering: 90, stabilized steering: 90, difference: 0 
17:09:04 new steering: 90, stabilized steering: 90, difference: 0 
17:09:04 new steering: 90, stabilized steering: 90, difference: 0 
17:09:04 new steering: 91, stabilized steering: 91, difference: 0 
17:09:04 new steering: 90, stabilized steering: 90, difference: 0 
17:09:04 new steering: 90, stabilized steering: 90, difference: 0 
