17:26:49 new steering: 86, stabilized steering: 86, difference: 0 
17:26:49 new steering: 86, stabilized steering: 86, difference: 0 
17:26:49 new steering: 86, stabilized steering: 86, difference: 0 
17:26:49 new steering: 86, stabilized steering: 86, difference: 0 
17:26:49 new steering: 85, stabilized steering: 85, difference: 0 
17:26:49 new steering: 82, stabilized steering: 82, difference: 0 
17:26:49 new steering: 83, stabilized steering: 83, difference: 0 
17:26:49 new steering: 82, stabilized steering: 82, difference: 0 
17:26:49 new steering: 82, stabilized steering: 82, difference: 0 
17:26:50 new steering: 81, stabilized steering: 81, difference: 0 
17:26:50 new steering: 81, stabilized steering: 81, difference: 0 
17:26:50 new steering: 81, stabilized steering: 81, difference: 0 
17:26:50 new steering: 81, stabilized steering: 81, difference: 0 
17:26:50 new steering: 80, stabilized steering: 80, difference: 0 
17:26:50 new steering: 81, stabilized steering: 81, difference: 0 
17:26:50 new steering: 81, stabilized steering: 81, difference: 0 
17:26:50 new steering: 80, stabilized steering: 80, difference: 0 
17:26:50 new steering: 82, stabilized steering: 82, difference: 0 
17:26:50 new steering: 82, stabilized steering: 82, difference: 0 
17:26:50 new steering: 82, stabilized steering: 82, difference: 0 
17:26:51 new steering: 82, stabilized steering: 82, difference: 0 
17:26:51 new steering: 82, stabilized steering: 82, difference: 0 
17:26:51 new steering: 82, stabilized steering: 82, difference: 0 
17:26:51 new steering: 82, stabilized steering: 82, difference: 0 
17:26:51 new steering: 82, stabilized steering: 82, difference: 0 
17:26:51 new steering: 83, stabilized steering: 83, difference: 0 
17:26:51 new steering: 82, stabilized steering: 82, difference: 0 
17:26:51 new steering: 82, stabilized steering: 82, difference: 0 
17:26:51 new steering: 62, stabilized steering: 77, difference: 15 
17:26:51 new steering: 82, stabilized steering: 82, difference: 0 
17:26:52 new steering: 101, stabilized steering: 87, difference: 14 
17:26:52 new steering: 73, stabilized steering: 82, difference: 9 
17:26:52 new steering: 82, stabilized steering: 82, difference: 0 
17:26:52 new steering: 104, stabilized steering: 87, difference: 17 
17:26:52 new steering: 82, stabilized steering: 82, difference: 0 
17:26:52 new steering: 82, stabilized steering: 82, difference: 0 
17:26:52 new steering: 38, stabilized steering: 77, difference: 39 
17:26:52 new steering: 72, stabilized steering: 72, difference: 0 
17:26:52 new steering: 83, stabilized steering: 77, difference: 6 
17:26:52 new steering: 84, stabilized steering: 82, difference: 2 
17:26:53 new steering: 84, stabilized steering: 84, difference: 0 
17:26:53 new steering: 84, stabilized steering: 84, difference: 0 
17:26:53 new steering: 33, stabilized steering: 79, difference: 46 
17:26:53 new steering: 27, stabilized steering: 74, difference: 47 
17:26:53 new steering: 86, stabilized steering: 79, difference: 7 
17:26:53 new steering: 87, stabilized steering: 84, difference: 3 
17:26:53 new steering: 86, stabilized steering: 86, difference: 0 
17:26:53 new steering: 87, stabilized steering: 87, difference: 0 
17:26:53 new steering: 89, stabilized steering: 89, difference: 0 
17:26:54 new steering: 87, stabilized steering: 87, difference: 0 
17:26:54 new steering: 88, stabilized steering: 88, difference: 0 
17:26:54 new steering: 90, stabilized steering: 90, difference: 0 
17:26:54 new steering: 90, stabilized steering: 90, difference: 0 
17:26:54 new steering: 88, stabilized steering: 88, difference: 0 
17:26:54 new steering: 89, stabilized steering: 89, difference: 0 
17:26:54 new steering: 87, stabilized steering: 87, difference: 0 
17:26:54 new steering: 85, stabilized steering: 85, difference: 0 
17:26:54 new steering: 85, stabilized steering: 85, difference: 0 
17:26:54 new steering: 87, stabilized steering: 87, difference: 0 
17:26:55 new steering: 83, stabilized steering: 83, difference: 0 
17:26:55 new steering: 85, stabilized steering: 85, difference: 0 
17:26:55 new steering: 90, stabilized steering: 90, difference: 0 
17:26:55 new steering: 38, stabilized steering: 89, difference: 51 
17:26:55 new steering: 53, stabilized steering: 88, difference: 35 
17:26:55 new steering: 42, stabilized steering: 87, difference: 45 
17:26:55 new steering: 38, stabilized steering: 86, difference: 48 
17:26:55 new steering: 40, stabilized steering: 85, difference: 45 
17:26:55 new steering: 45, stabilized steering: 84, difference: 39 
17:26:55 new steering: 44, stabilized steering: 83, difference: 39 
17:26:56 new steering: 45, stabilized steering: 82, difference: 37 
17:26:56 new steering: 51, stabilized steering: 81, difference: 30 
17:26:56 new steering: 50, stabilized steering: 80, difference: 30 
